"trx_id","sk_actor","actor_name","sk_customer","customer_name","customer_address","customer_city","customer_country","sk_film","film_title","release_year","film_rating","film_language","film_genre","film_description","sk_rental","staff_fullname","sk_waktu","tahun","kuartal","nama_bulan","tanggal","nama_hari","rental_date","return_date","replacement_cost","rental_duration","rental_rate","amount"
68,184,Humphrey Garland,3,Linda Williams,"692 Joliet Street",Athenai,Greece,371,Wonderland Christmas,2006,Kids,English             ,Action,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,4177,Mike Hillyer,100600007,2011.0,Q1,januari,2011-01-07 00:00:00.000,Jumat,2005-07-07 00:00:00.000,2005-07-10 00:00:00.000,17.99,5,4.99,4.99
69,171,Olympia Pfeiffer,3,Linda Williams,"692 Joliet Street",Athenai,Greece,447,Wait Cider,2006,Teens,English             ,Games,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,4722,Jon Stephens,100600008,2011.0,Q1,januari,2011-01-08 00:00:00.000,Sabtu,2005-07-08 00:00:00.000,2005-07-15 00:00:00.000,28.99,5,2.99,4.99
70,177,Gene Mckellen,3,Linda Williams,"692 Joliet Street",Athenai,Greece,563,Wanda Chamber,2006,Teens,English             ,Games,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,7092,Jon Stephens,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-03 00:00:00.000,16.99,6,4.99,5.99
71,110,Susan Davis,3,Linda Williams,"692 Joliet Street",Athenai,Greece,126,Words Hunter,2006,Kids,English             ,Action,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,7499,Jon Stephens,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-05 00:00:00.000,16.99,3,4.99,10.99
72,198,Mary Keitel,3,Linda Williams,"692 Joliet Street",Athenai,Greece,464,Youth Kick,2006,Adults Only,English             ,Animation,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,7699,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-05 00:00:00.000,13.99,3,2.99,7.99
73,140,Whoopi Hurt,3,Linda Williams,"692 Joliet Street",Athenai,Greece,77,Zoolander Fiction,2006,Mature,English             ,New,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,7720,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-04 00:00:00.000,15.99,5,4.99,6.99
74,194,Meryl Allen,3,Linda Williams,"692 Joliet Street",Athenai,Greece,86,Victory Academy,2006,Teens,English             ,Music,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,7907,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-29 00:00:00.000,11.99,6,4.99,4.99
75,156,Fay Wood,3,Linda Williams,"692 Joliet Street",Athenai,Greece,263,Steers Armageddon,2006,Kids,English             ,Sports,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,8082,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-30 00:00:00.000,14.99,6,4.99,4.99
76,167,Laurence Bullock,3,Linda Williams,"692 Joliet Street",Athenai,Greece,717,Unfaithful Kill,2006,Mature,English             ,Action,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,8541,Jon Stephens,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-06 00:00:00.000,23.99,6,0.99,2.99
77,194,Meryl Allen,3,Linda Williams,"692 Joliet Street",Athenai,Greece,940,Victory Academy,2006,Teens,English             ,Sports,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,9222,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-06 00:00:00.000,19.99,6,0.99,1.99
78,166,Nick Degeneres,3,Linda Williams,"692 Joliet Street",Athenai,Greece,366,Zorro Ark,2006,Adults Only,English             ,Drama,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,9438,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-05 00:00:00.000,29.99,3,0.99,3.99
79,93,Ellen Presley,3,Linda Williams,"692 Joliet Street",Athenai,Greece,621,Women Dorado,2006,Mature,English             ,Family,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,9590,Mike Hillyer,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-03 00:00:00.000,23.99,5,2.99,2.99
80,197,Reese West,3,Linda Williams,"692 Joliet Street",Athenai,Greece,995,Yentl Idaho,2006,Mature,English             ,Horror,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,9811,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-04 00:00:00.000,11.99,5,4.99,4.99
81,163,Christopher West,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,239,Young Language,2006,Kids,English             ,Animation,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,1295,Mike Hillyer,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-19 00:00:00.000,16.99,5,4.99,4.99
82,197,Reese West,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,63,Yentl Idaho,2006,Mature,English             ,Family,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,1631,Mike Hillyer,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-17 00:00:00.000,21.99,6,0.99,0.99
83,194,Meryl Allen,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,42,Victory Academy,2006,Teens,English             ,Sports,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,1705,Mike Hillyer,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-18 00:00:00.000,10.99,5,2.99,2.99
84,104,Penelope Cronyn,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,19,Zoolander Fiction,2006,Mature,English             ,Action,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,1733,Mike Hillyer,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-20 00:00:00.000,20.99,6,0.99,0.99
85,92,Kirsten Akroyd,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,547,Worst Banger,2006,Kids,English             ,Children,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2041,Jon Stephens,100550017,2010.0,Q1,januari,2010-01-17 00:00:00.000,Minggu,2005-06-17 00:00:00.000,2005-06-19 00:00:00.000,19.99,3,0.99,0.99
86,185,Michael Bolger,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,448,Wife Turn,2006,Adults Only,English             ,New,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,2639,Mike Hillyer,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-25 00:00:00.000,25.99,3,2.99,5.99
87,174,Michael Bening,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,11,Women Dorado,2006,Mature,English             ,Foreign,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,11064,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-08 00:00:00.000,16.99,6,0.99,0.99
88,196,Bela Walken,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,939,Whisperer Giant,2006,Teens,English             ,Comedy,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,11105,Jon Stephens,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-04 00:00:00.000,17.99,4,2.99,2.99
89,90,Sean Guiness,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,676,United Pilot,2006,Mature,English             ,Sports,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,11524,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-19 00:00:00.000,16.99,7,4.99,4.99
90,164,Humphrey Willis,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,431,Wonderful Drop,2006,Adults Only,English             ,Foreign,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,12147,Jon Stephens,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-18 00:00:00.000,12.99,3,2.99,2.99
91,177,Gene Mckellen,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,543,Wanda Chamber,2006,Teens,English             ,Travel,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,12290,Jon Stephens,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-27 00:00:00.000,20.99,5,4.99,8.99
92,130,Greta Keitel,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,26,Wolves Desire,2006,Adults Only,English             ,Sci-Fi,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,12852,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-23 00:00:00.000,15.99,3,0.99,1.99
93,176,Jon Chase,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,740,Virtual Spoilers,2006,Adults Only,English             ,Horror,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,13700,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-23 00:00:00.000,13.99,5,2.99,2.99
94,196,Bela Walken,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,837,Whisperer Giant,2006,Teens,English             ,Comedy,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,13802,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-28 00:00:00.000,19.99,4,2.99,6.99
95,191,Gregory Gooding,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,219,Wrong Behavior,2006,Teens,English             ,Documentary,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,14220,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-25 00:00:00.000,20.99,6,4.99,4.99
96,106,Groucho Dunst,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,559,Vanilla Day,2006,Adults Only,English             ,Sci-Fi,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,15142,Jon Stephens,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-28 00:00:00.000,22.99,7,2.99,2.99
97,150,Jayne Nolte,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,728,Wasteland Divine,2006,Kids,English             ,Drama,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,15629,Mike Hillyer,100650023,2012.0,Q1,januari,2012-01-23 00:00:00.000,Senin,2005-08-23 00:00:00.000,2005-08-27 00:00:00.000,26.99,3,0.99,1.99
98,200,Thora Temple,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,958,Wrong Behavior,2006,Teens,English             ,Drama,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,7656,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-30 00:00:00.000,19.99,6,2.99,2.99
99,199,Julia Fawcett,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,784,Wait Cider,2006,Teens,English             ,Travel,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,7714,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-29 00:00:00.000,20.99,7,2.99,2.99
100,184,Humphrey Garland,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,35,Wonderland Christmas,2006,Kids,English             ,Horror,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,8737,Jon Stephens,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-03 00:00:00.000,24.99,4,2.99,3.99
101,151,Geoffrey Heston,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,895,Working Microcosmos,2006,Mature,English             ,Classics,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,9096,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-05 00:00:00.000,21.99,3,2.99,5.99
102,161,Harvey Hope,4,Barbara Jones,"1566 Inegl Manor",Myingyan,Myanmar,653,Uprising Uptown,2006,Adults Only,English             ,Horror,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,9367,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-03 00:00:00.000,15.99,3,4.99,5.99
103,174,Michael Bening,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,722,Women Dorado,2006,Mature,English             ,Horror,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,1500,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-23 00:00:00.000,26.99,5,0.99,3.99
104,181,Matthew Carrey,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,539,Worst Banger,2006,Kids,English             ,Drama,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,1629,Mike Hillyer,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-19 00:00:00.000,21.99,7,2.99,2.99
105,183,Russell Close,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,941,Won Dares,2006,Kids,English             ,Games,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,2061,Mike Hillyer,100550017,2010.0,Q1,januari,2010-01-17 00:00:00.000,Minggu,2005-06-17 00:00:00.000,2005-06-21 00:00:00.000,10.99,4,4.99,4.99
106,123,Julianne Dench,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,245,Worker Tarzan,2006,Mature,English             ,Animation,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,2567,Mike Hillyer,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-25 00:00:00.000,28.99,4,0.99,2.99
107,156,Fay Wood,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,263,Steers Armageddon,2006,Kids,English             ,Sports,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,3123,Mike Hillyer,100550020,2010.0,Q1,januari,2010-01-20 00:00:00.000,Rabu,2005-06-20 00:00:00.000,2005-06-26 00:00:00.000,14.99,6,4.99,4.99
108,198,Mary Keitel,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,568,Youth Kick,2006,Adults Only,English             ,Comedy,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,10604,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-04 00:00:00.000,11.99,4,4.99,4.99
109,90,Sean Guiness,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,663,United Pilot,2006,Mature,English             ,Classics,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,10620,Mike Hillyer,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-02 00:00:00.000,29.99,7,0.99,0.99
110,149,Russell Temple,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,810,Wrath Mile,2006,Adults Only,English             ,Family,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,10996,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-11 00:00:00.000,21.99,5,0.99,4.99
111,177,Gene Mckellen,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,956,Wanda Chamber,2006,Teens,English             ,Games,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,11174,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-04 00:00:00.000,23.99,7,4.99,4.99
112,185,Michael Bolger,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,286,Wife Turn,2006,Adults Only,English             ,Travel,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,11927,Mike Hillyer,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-25 00:00:00.000,16.99,7,2.99,3.99
113,192,John Suvari,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,763,Song Hedwig,2006,Teens,English             ,Sports,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,12141,Mike Hillyer,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-26 00:00:00.000,26.99,3,4.99,9.99
114,169,Kenneth Hoffman,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,349,Zhivago Core,2006,Adults Only,English             ,Animation,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,12793,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-21 00:00:00.000,27.99,4,2.99,2.99
115,189,Cuba Birch,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,266,Victory Academy,2006,Teens,English             ,Classics,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,13059,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-24 00:00:00.000,27.99,4,0.99,1.99
116,72,Sean Williams,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,743,West Lion,2006,Kids,English             ,Animation,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,13872,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-22 00:00:00.000,27.99,7,0.99,0.99
117,192,John Suvari,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,470,Song Hedwig,2006,Teens,English             ,Animation,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,14048,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-26 00:00:00.000,24.99,4,4.99,6.99
118,196,Bela Walken,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,575,Whisperer Giant,2006,Teens,English             ,Documentary,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,14425,Mike Hillyer,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-26 00:00:00.000,27.99,3,4.99,6.99
119,130,Greta Keitel,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,37,Wolves Desire,2006,Adults Only,English             ,Classics,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,14489,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-22 00:00:00.000,28.99,3,2.99,2.99
120,180,Jeff Silverstone,5,Elizabeth Brown,"53 Idfu Parkway",Nantou,Taiwan,12,Watch Tracy,2006,Kids,English             ,Music,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,15227,Mike Hillyer,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-25 00:00:00.000,22.99,6,0.99,0.99
